HeartRate,BloodOxygenLevel,NoiseLevel,Score
86.99291746302052,97.09388482386973,74.00267722823918,81.10364458908839
56.43013770022858,99.15680056933356,88.5375727768731,71.73576435402191
52.37746747174964,97.16438342799165,80.41642230123074,76.12542859851055
65.73679444067822,98.5128043042253,75.54570954214962,94.6782805943033
68.18927690241371,99.11806794977021,73.66451082889078,95.73571978153429
65.38092812395998,99.73067435632613,70.50736720168182,89.15762096931566
58.60250813619075,98.40930885223325,75.04707156573467,88.14612771822283
87.53207870353496,97.75398244590703,76.65996685669559,80.56193688567647
56.962604761426235,98.20465788040414,72.20833442728971,83.9662813083118
83.01796062929448,97.58534274110512,81.0616852817967,80.50569683001395
83.64603118114238,97.07783894608994,79.04139790097038,81.39040986397718
59.930269079085605,97.99750939031846,74.20991706916071,89.13769553856477
81.02201947925873,98.23332101903664,76.6472358492781,87.09742365242653
70.2384713084638,99.75193864618059,79.84647207558854,93.16311796976707
76.65378360904626,99.94718605176233,77.1943852610637,89.20464507812771
70.99223130380561,98.91603139885218,77.72722983367646,95.36450746366575
56.432204093207176,98.43665069453127,80.56352969543114,80.43202370324477
62.49177822637375,97.01760553793277,75.84173294554122,90.66765081876528
65.06528713641741,98.2116548749282,80.34137876950663,89.51225349198258
63.58322104789693,99.02292930672851,74.04959793151934,91.60988967268776
67.51125389391679,96.70975027186319,74.61304107367657,95.83404523945654
61.68487566366348,98.61967624450297,70.15111492584437,86.21631434500489
77.03338203139803,98.28612002651434,71.0599539228495,88.74045186493713
77.90603243633812,96.870109941096,75.50837622176725,90.45570128299063
71.96955053062857,97.54144420606156,74.46282388252747,97.03471755796046
63.038881554425075,98.51664721021183,73.02420889569622,90.54644323990946
65.4479686587103,98.40941979128125,73.66367868409853,93.70222755152757
61.06123593479664,98.71900016157522,77.1897634625311,88.15247231069031
83.84347888094207,98.78502844865353,77.69627034738926,82.67522232301513
67.60268289164641,97.6885076912079,80.06944462827457,92.22174595457975
55.18308750938772,98.35336737983377,77.94022555415576,81.88949457539819
75.62893201160315,97.26153559545175,77.19628004780964,91.43632353603896
66.84269090958499,99.76053125062299,72.32021050055391,92.40237015951591
61.8802359155073,99.42810419037674,65.95406648581375,81.40619821094431
66.40974051162591,96.86470806905392,80.04905163700897,90.22539694367086
75.42491663379751,99.49492433213159,69.54430339842031,87.62446243249121
84.99492888569256,97.02582318062397,75.46795035247467,83.56294394245674
58.31801513135549,96.03549450684523,80.19232880217515,81.16118083602555
75.92168849686297,99.45509321232412,75.54911749598351,92.0741007948294
84.76522597520771,97.62758917655052,77.99651896050183,81.86584424084097
65.996883214988,97.99326148388091,71.79554509154511,92.78568979041403
63.36195062087768,98.27015823200647,74.38778279887492,92.47957518774614
83.6718324878243,98.14945801823389,87.47373105368357,73.70497844025824
82.81037201040432,97.81237600732054,69.77702965339222,81.77903365030843
91.26526104842918,98.3953405546761,78.95019521045931,74.38920318643541
54.12752515940629,98.12406195617493,70.75159420878555,79.75505741201691
78.40407384696276,99.75389658398149,67.71796072855629,82.55999029761205
64.81600645355341,99.0341471916572,75.57962318629461,93.2022360756016
80.61681541533363,98.39448025082005,67.2675856257693,81.25628995961561
70.33049894377505,95.85410654956775,74.55722558666855,97.08083319246124
75.91392969293359,97.84481160739384,77.85837836378215,91.07250355067809
73.794667824859,97.38026315236458,61.55878765724232,82.14438298474789
69.34251565087774,98.92347872178229,80.65957843193355,92.7594584971619
74.11444364545936,98.97548737853289,68.99271561737238,88.90278459338013
62.17284529060121,99.49026834910029,72.93018038096575,88.61275732246668
52.676978195155925,97.39171964030132,77.84328406525725,79.22541377019999
61.46040619730536,97.85053663943397,74.07953559616476,90.39047843290409
64.12204198025923,96.15745212370766,72.81100592866565,90.09050003263253
82.39744438312005,98.5417456366781,78.20724255016268,83.85356743003918
73.77996381120221,98.00266450553629,70.92778157161686,92.14515325487837
75.65315982925762,99.3280836132473,69.21580210431374,87.23455866180882
69.72723593261516,98.04718865448143,71.7626489194429,96.44269619757662
75.93664778030524,95.68270434560036,74.62388236507577,91.36993893037089
83.40814771400258,97.34267467459172,70.49588972958043,81.43041669016957
78.91363800721275,99.60697868053165,82.9727262095321,81.5066571027235
55.75885666491833,98.43264585848937,82.6577984555973,77.66841235083166
68.7999206999844,97.50767534451253,65.66756748605435,88.97516353055128
54.870945597388065,98.91359586552969,75.56505361173612,83.39229612012227
49.37677375141621,99.32544101809665,78.48464287356111,74.56668985975844
78.04761420956126,98.08408783782554,69.72819429481329,86.5964922474265
76.33000937661531,99.76950205288647,79.78045125178878,87.12003731870945
75.92056011326588,97.34559670782072,64.45640264150647,82.88143923606131
81.76644442566909,97.00417193536384,72.62166085743108,84.85938836712583
70.9504508499681,99.12168266052079,71.23384322669868,94.16170971620978
77.03615502227247,98.66424954711283,75.46472642418479,91.83486900642991
63.18603268237618,97.46816351776096,71.86803069667323,89.52222689681037
84.01656453541807,98.56577663871045,76.42713203379486,83.99052679207662
67.5002910635401,99.38021205857854,61.46203477099295,82.58211377595453
87.2922109688696,98.87948827650419,74.92862357318974,81.75692432781595
78.20040004925018,98.68455791624825,80.0835096062105,86.03153242829107
71.4157907959843,97.51511984189708,73.4604982088502,96.55982725476298
74.40503043346932,98.75626145181104,81.41262440618179,88.42608370853785
74.84359093031163,97.05988357415929,76.57408803858897,92.64220460525868
54.95644507923931,97.83587551222597,79.15362275530708,80.6386978361582
81.29758989464389,97.00515825747978,79.51101812301188,83.196550239824
64.86728009566282,97.5632338273306,75.94028276621688,93.49023115677655
81.49165429260715,98.33103685912437,75.80569975429208,87.3716090939764
67.41544707932896,98.49838057743831,77.69799884518287,94.21906765670778
54.92918226672928,99.0584359231385,67.13142503748067,76.00217138107143
69.0330862578559,98.1798510296813,69.21499394341373,93.06822917158833
60.85473432250677,97.17671830710738,80.34458279195928,84.68686983765487
66.59947086426412,97.03530385646636,74.4476291580169,95.08240387874737
54.95314835306639,96.85353281671847,82.45735826558213,76.34932290420272
67.3685715761174,97.87494118219891,84.48228682727374,87.76122593104257
47.94043186548768,98.17470489290056,72.31824683787245,75.08397381045957
77.617432175476,97.58559191830486,65.84759437366161,82.81575411649047
51.53796717080361,98.7470711681844,68.25847128889392,74.04936729151312
74.6968199233386,97.90156180851514,75.29254174488779,94.91220014028876
56.65470833211503,98.67673141955736,73.07261533895337,84.05059225151103
71.51481656519329,98.08776163300313,87.99215938458607,85.40526241721751
80.5304471622933,98.3408486803525,78.39422062437667,85.73448353297753
76.28926434720812,96.64278239202255,79.83868229355133,87.5148357512631
58.32077956109124,98.72573382452151,78.18207798061495,84.41296775595478
73.24303347104347,99.24533369796175,75.9940562512326,94.51757657976216
70.05542886787947,100.29256627841154,70.24608178113998,92.89808663484897
84.28417886024752,99.44858233984127,58.992337446646665,68.25957624655788
78.1490154949507,97.02244441865199,81.6374372352954,84.23599168840589
65.64081545385783,98.50161513116262,74.64395596666563,94.78315628936083
64.26974154284632,98.24314828963031,70.0497784143516,89.0763716675676
78.97434754681626,98.18682942420101,81.14148352789366,84.69733950108908
60.61905869020399,99.03072609075299,76.09499715755388,88.49333544189713
82.5077499437809,97.82280510989266,68.56991021845165,80.88496538456342
59.5993133320913,99.07626476723462,73.2905808366867,86.81362940154338
52.80079675028493,96.78685026723757,73.05325491270384,79.64090193022633
71.59434296565527,97.0343678643155,81.18751299580285,91.25251190285738
60.78497348806451,99.83452334593288,80.41107891075251,83.53937123137912
76.44123058763414,98.11497237463692,73.02280607682037,91.46660311454932
77.65106647464333,97.92270986391046,76.75540087010745,90.51624251915968
70.96937372349215,97.50935804836955,74.74669147771532,98.28667580259271
66.69089679915788,97.35443401215446,70.55678466188236,91.6021154731947
79.82635240900625,99.12968066323043,80.69157788870706,83.35238903905626
53.89008109060876,97.84629437950287,78.13224576445548,80.60412970565615
60.456815581629556,97.60943571316125,75.88150913386589,89.18474216092491
61.04255576367322,97.73172858319063,77.89861803183082,87.87566631503303
72.15313142040226,98.23041653542374,79.96039016973451,92.65606187443949
66.77490269928096,99.23612717046085,79.39122537447712,91.147550154343
67.02489403755531,97.00387283069185,84.67924297398068,86.34952389426648
80.7232524323733,98.8098525908836,66.89132992316466,80.35822489990777
68.53318892688092,96.64243206371141,72.73600404597718,94.91162503656952
70.3669132320894,96.98911593495767,74.57484276793068,98.19704547079894
69.44184878500094,99.53327800572022,86.2827995202814,86.62577125899932
80.17382324309236,99.16662330967685,74.3307599797122,87.99031342694299
65.89244000515265,98.39821886251245,80.80769766208412,89.68652348055608
77.48828091453379,98.71254742415395,84.64982919711326,82.149342464199
58.333243123137095,97.39489751806798,83.82818568122165,78.89995495998342
67.60996429477493,96.6386133694983,76.98980632402169,94.25877134025154
66.63338158740125,97.18838503642925,74.37119461286866,95.19296123669916
71.23992799820583,98.15159383156406,67.71163778909445,91.32011595932457
80.57133545402732,97.98500150530259,68.12805018462338,82.54171623589865
73.77517180773374,97.75486040461601,69.51768852891641,90.49737712579868
75.49054620222317,97.57770852376099,68.74883467870166,87.83599700023947
