HeartRate,BloodOxygenLevel
58.38335895979224,97.34611646174706
71.07686319059634,98.54840587896959
53.53656138101358,97.46892315860389
76.93051248793982,97.63768702641698
76.76447469145678,98.03870486839828
76.89182791784744,97.74567005060668
63.94112794797887,98.8997127472859
60.505229205111696,96.38838546976596
61.98424575185443,98.66361424581002
75.55964032217332,97.74011803972758
72.54127045316709,99.14093305193872
56.377910086403,99.0113781138646
71.43725617025694,99.71186577180124
54.77896494382971,98.02640811897055
94.37786876393456,98.25431219031734
68.91574641343516,98.42687541032849
67.77640106091452,99.26052071545767
72.68189605548663,97.32706457545974
80.89169746852694,99.32701240677059
67.57596696564632,98.92651196457783
65.16862625961662,97.4464299242156
51.633085332495185,98.26152221735134
61.47616343272739,97.6404080789574
55.29883551365215,98.7663414370566
71.85908023933355,98.77089312007487
69.23150453744813,97.20079245313532
83.15951629835266,97.67816715897345
85.94459962855092,97.43650924280008
56.30379457882375,98.06408390999486
82.40245403349805,98.56214155989993
72.68434663982217,98.24196743548072
76.92077413447201,97.47552277309951
73.5622166639706,100.52040774826291
58.05182740974078,98.61835110851814
77.67475940701969,97.91866648154522
69.04223594202207,98.53383140467554
77.41778388814045,99.88623870513689
62.19994315734092,99.72638223771064
71.89204754290938,98.6755935989289
73.99976320045405,98.78296557508357
73.05051188302832,97.95456483203237
71.30720785698794,98.5761811564501
71.57984861784581,97.63913309802963
60.26984402121906,98.1540527319498
77.28106953640913,99.25170888670853
47.303145108138224,97.93821565091375
72.38155997407388,98.9740636933522
61.51104013637127,98.13788614656754
66.74102217068896,98.8656598131529
86.65711085108046,98.86625230629589
74.30817102258318,96.173047234214
72.73101325405342,98.26712635870831
55.80700384969754,98.06554548478881
78.07271781316797,98.9000527856895
75.7807223987675,96.47635604655939
50.0923750756574,98.15408898726602
69.69878916035346,97.60920014087759
63.3798138414204,97.96303896996268
77.97687321594351,97.53545188718564
72.58810374893599,96.5166610114297
72.80552743727924,99.94275693335432
64.42877423441766,99.6924688965067
83.70579097779023,97.17486341787674
73.37133113595662,98.84642044926085
63.7834334992823,99.38498326930493
80.8350880238099,96.30738129815329
77.39269009142173,98.88360267563701
89.72858571959141,97.49812125564489
75.47066363218208,97.1176428547102
62.859061900006566,97.90622993005468
67.55885992174377,98.16149955166836
70.64439379064387,97.3837639556211
73.54834719666276,98.65690386266265
70.163914778856,97.96133768098079
66.10626753935495,98.93486861791345
82.44498441379817,97.05447514636347
64.16151630261014,96.87042318333532
62.54011025354967,96.088140336172
76.70662887995279,98.81626251456593
67.42039068159183,97.98947421966167
68.0852502601053,96.10234159051541
58.681651406816016,99.40052483177963
43.66765630419468,97.34737533603644
71.15193964984526,100.02707413032324
71.93040539846372,98.61460628581574
68.82475217860271,98.15451741214848
73.14154819625882,98.65377211070732
71.00279857942665,97.16467916170501
72.18696686546907,98.82768696457087
69.87796042723478,98.57625541506206
73.11802340596292,98.82964190507077
63.73082349266059,99.3322073742612
76.48317494455976,99.29191122056606
69.66543617612548,97.72193909876478
52.53098178493782,98.4009940238738
82.74321600589431,98.1977287737283
69.5714761819976,97.82156783813605
73.51202612847997,98.81400735956323
73.71783625434142,98.31608604272489
74.16248056969731,98.91603746003899
77.36049791907026,97.3915915222958
68.98505455808812,97.757831313247
74.6783976683428,98.281997491478
64.70040679254666,98.5615126680374
70.91858555647467,99.34465941527849
51.55906525269224,99.07739762098635
77.80600671721638,100.32704671865889
82.19878715886617,96.60834465160035
68.04223068551009,96.8187900585525
62.96058076360784,98.12830021193099
70.42284826394044,98.19420270259552
72.29955360355657,97.53070891332733
94.15263066064325,97.46345092916172
73.43486007008754,99.08306460285303
67.73053510013231,98.65112288439563
98.09691428501216,98.22608227318716
57.67315770065485,97.88573973305299
75.49315159393218,96.4733128436496
60.99266375812112,98.24873918262529
74.53896561574685,97.38171585082056
49.90975329882337,98.18760640628176
81.49226308588808,99.298275404329
50.701449374237555,96.93782360869933
70.45870740301915,99.99111779051195
64.55503557199215,97.7360966081851
71.83647660911308,94.69089210818751
67.44946740742893,98.92151969313336
74.17675955922557,98.39869494791193
73.49754921101938,98.36409247597666
51.23419817262405,97.25819735107851
71.75691866828808,99.98535208475901
61.12622721771357,98.57558461380445
86.07288124351585,97.67020031758541
64.83172170326696,96.92646609838839
70.93737636604824,97.88688859264255
65.90334859078985,98.55664739782203
79.72764621816457,96.49808527028223
66.00590129611567,97.61530769301287
70.38810997982436,98.27359962618978
59.937359492018544,98.49407378172023
87.3797833146316,98.99249135502761
60.11588113776102,98.69269208824737
74.75658906845278,96.58794023541435
72.87198442043399,95.98143350040094
68.62370991583764,97.41858204656998
56.8954449056705,98.12693744160643
57.28821426572692,98.9504324530545
85.97529473175435,98.73329419589753
71.66358790491763,98.10239532464311
69.58371265514288,98.2717062002937
58.238739360723145,96.43042399140838
68.09886322798313,96.96108433571062
86.99291746302052,97.09388482386973
56.43013770022858,99.15680056933356
52.37746747174964,97.16438342799165
65.73679444067822,98.5128043042253
68.18927690241371,99.11806794977021
65.38092812395998,99.73067435632613
58.60250813619075,98.40930885223325
87.53207870353496,97.75398244590703
56.962604761426235,98.20465788040414
83.01796062929448,97.58534274110512
83.64603118114238,97.07783894608994
59.930269079085605,97.99750939031846
81.02201947925873,98.23332101903664
70.2384713084638,99.75193864618059
76.65378360904626,99.94718605176233
70.99223130380561,98.91603139885218
56.432204093207176,98.43665069453127
62.49177822637375,97.01760553793277
65.06528713641741,98.2116548749282
63.58322104789693,99.02292930672851
67.51125389391679,96.70975027186319
61.68487566366348,98.61967624450297
77.03338203139803,98.28612002651434
77.90603243633812,96.870109941096
71.96955053062857,97.54144420606156
63.038881554425075,98.51664721021183
65.4479686587103,98.40941979128125
61.06123593479664,98.71900016157522
83.84347888094207,98.78502844865353
67.60268289164641,97.6885076912079
55.18308750938772,98.35336737983377
75.62893201160315,97.26153559545175
66.84269090958499,99.76053125062299
61.8802359155073,99.42810419037674
66.40974051162591,96.86470806905392
75.42491663379751,99.49492433213159
84.99492888569256,97.02582318062397
58.31801513135549,96.03549450684523
75.92168849686297,99.45509321232412
84.76522597520771,97.62758917655052
65.996883214988,97.99326148388091
63.36195062087768,98.27015823200647
83.6718324878243,98.14945801823389
82.81037201040432,97.81237600732054
91.26526104842918,98.3953405546761
54.12752515940629,98.12406195617493
78.40407384696276,99.75389658398149
64.81600645355341,99.0341471916572
80.61681541533363,98.39448025082005
70.33049894377505,95.85410654956775
75.91392969293359,97.84481160739384
73.794667824859,97.38026315236458
69.34251565087774,98.92347872178229
74.11444364545936,98.97548737853289
62.17284529060121,99.49026834910029
52.676978195155925,97.39171964030132
61.46040619730536,97.85053663943397
64.12204198025923,96.15745212370766
82.39744438312005,98.5417456366781
73.77996381120221,98.00266450553629
75.65315982925762,99.3280836132473
69.72723593261516,98.04718865448143
75.93664778030524,95.68270434560036
83.40814771400258,97.34267467459172
78.91363800721275,99.60697868053165
55.75885666491833,98.43264585848937
68.7999206999844,97.50767534451253
54.870945597388065,98.91359586552969
49.37677375141621,99.32544101809665
78.04761420956126,98.08408783782554
76.33000937661531,99.76950205288647
75.92056011326588,97.34559670782072
81.76644442566909,97.00417193536384
70.9504508499681,99.12168266052079
77.03615502227247,98.66424954711283
63.18603268237618,97.46816351776096
84.01656453541807,98.56577663871045
67.5002910635401,99.38021205857854
87.2922109688696,98.87948827650419
78.20040004925018,98.68455791624825
71.4157907959843,97.51511984189708
74.40503043346932,98.75626145181104
74.84359093031163,97.05988357415929
54.95644507923931,97.83587551222597
81.29758989464389,97.00515825747978
64.86728009566282,97.5632338273306
81.49165429260715,98.33103685912437
67.41544707932896,98.49838057743831
54.92918226672928,99.0584359231385
69.0330862578559,98.1798510296813
60.85473432250677,97.17671830710738
66.59947086426412,97.03530385646636
54.95314835306639,96.85353281671847
67.3685715761174,97.87494118219891
47.94043186548768,98.17470489290056
77.617432175476,97.58559191830486
51.53796717080361,98.7470711681844
74.6968199233386,97.90156180851514
56.65470833211503,98.67673141955736
71.51481656519329,98.08776163300313
80.5304471622933,98.3408486803525
76.28926434720812,96.64278239202255
58.32077956109124,98.72573382452151
73.24303347104347,99.24533369796175
70.05542886787947,100.29256627841154
84.28417886024752,99.44858233984127
78.1490154949507,97.02244441865199
65.64081545385783,98.50161513116262
64.26974154284632,98.24314828963031
78.97434754681626,98.18682942420101
60.61905869020399,99.03072609075299
82.5077499437809,97.82280510989266
59.5993133320913,99.07626476723462
52.80079675028493,96.78685026723757
71.59434296565527,97.0343678643155
60.78497348806451,99.83452334593288
76.44123058763414,98.11497237463692
77.65106647464333,97.92270986391046
70.96937372349215,97.50935804836955
66.69089679915788,97.35443401215446
79.82635240900625,99.12968066323043
53.89008109060876,97.84629437950287
60.456815581629556,97.60943571316125
61.04255576367322,97.73172858319063
72.15313142040226,98.23041653542374
66.77490269928096,99.23612717046085
67.02489403755531,97.00387283069185
80.7232524323733,98.8098525908836
68.53318892688092,96.64243206371141
70.3669132320894,96.98911593495767
69.44184878500094,99.53327800572022
80.17382324309236,99.16662330967685
65.89244000515265,98.39821886251245
77.48828091453379,98.71254742415395
58.333243123137095,97.39489751806798
67.60996429477493,96.6386133694983
66.63338158740125,97.18838503642925
71.23992799820583,98.15159383156406
80.57133545402732,97.98500150530259
73.77517180773374,97.75486040461601
75.49054620222317,97.57770852376099
64.82425889334537,98.19486975902964
58.574258939451084,97.81449821937322
71.53524849604884,95.97188315778608
69.40900417017714,99.34915935551338
64.98097485301545,98.12449811550789
74.33443037382828,96.54647121257933
61.328464315489555,98.44192040133325
78.77380294054686,95.47650092171425
57.75744799072895,98.27982838595368
68.99266226154107,97.64825016733198
61.70230867291565,100.47369469871131
71.30137928663561,98.05922055713887
75.22375845938411,99.23657479350129
78.9365565741913,98.33948324835964
56.84632426921321,97.89152569892858
73.2170865728545,97.8698216701446
76.2365936596546,98.37288430626002
56.855817218903724,98.12940088748343
65.93974891290584,98.19856181373662
72.57191279961006,99.57834634271472
75.13245811793487,95.44983551018775
69.70868208662817,97.96062543551385
59.74214084536977,98.94370847612906
67.72625421874574,98.82962984121534
71.67256801096349,98.45922137665842
79.77821690803077,98.46331791844922
79.34273308920918,98.75745115536337
72.27427925008348,98.49167457688618
60.355455476232066,97.83498603413517
65.89563447058556,99.0289730867616
60.99708469364775,98.00573399212004
62.38699695290575,98.90241402180408
87.02254032808352,97.70713893315094
67.4196349967903,97.67363775337198
63.83451988508171,98.51850381739777
62.61573986649192,96.81571016738107
91.57281557144607,97.70055658755857
77.53199277163831,99.80770812878413
61.42472995858313,97.83569688320735
73.74363747929408,98.42104083013602
60.31635417278306,99.00709723835172
70.80248279858472,98.5914247726059
66.64132213608791,97.17472148652901
72.17583581493462,99.92917573209806
77.446759324748,97.56560067964932
85.20860872328869,96.21684589288078
62.284745670281985,97.84992533036976
74.53340565724875,97.64400138620539
68.75826028826096,96.98481893854148
89.99346414307173,98.57498755168135
71.43509172785909,98.62456998934753
78.52643716207557,98.51930228158827
57.54590209264934,99.62897913851481
71.8774205495146,96.86944318950557
67.04344138815277,99.16957706228128
67.88689148901024,96.57790672068344
65.57264536132341,98.01407049213827
85.05973666843474,97.1150615005826
65.74663524420878,99.10559572436784
69.31328026294639,97.09996547413381
67.38849640393305,97.79516921708849
57.073921425028935,97.82774851856196
74.1214097149154,97.4061441915688
90.87863360061684,98.17528885724079
56.99354722227684,99.08434835087138
67.62119579910184,96.69986942054007
89.9476499445258,98.88973551036523
70.39934144971272,97.63379998475126
55.12602693207481,99.07038984521758
68.73746144660498,99.68479956754186
77.87874013829943,97.66728628809062
55.66309670865924,97.82619652194435
67.96141754968913,98.81345421406968
68.68311838253587,97.79248857441783
64.35910284041582,98.26314879526728
67.07866361954804,96.9863596495597
58.49709688430657,95.46251194045172
62.79060740943744,97.13962447708512
56.71384567699863,98.95207572129785
73.4798626754151,98.33037959794625
69.22841518992041,97.03588311729968
78.8708321742834,97.16052896918201
59.89199216342284,98.85873613303843
63.95043926626439,98.43239296265901
72.96375975469574,97.99892237836924
70.7595170947996,97.02505849542942
75.75257642240769,98.07846529446195
81.96155301274126,97.87359799867717
92.90243722621742,98.45037376297279
84.79831091132588,97.36474668055453
73.30446052750136,95.57885074000967
38.85848087437943,96.3367765494361
70.05358299187805,95.82260047658994
55.74372302372085,98.21095351775654
68.8839988357433,98.14356716642413
73.3752828707271,99.4201790585224
51.780979761330975,97.69988473308926
60.70789596351398,100.10160453589856
43.65556659440452,98.15042830573755
58.27824170638448,98.09804177046601
67.45792432136665,98.62435058076026
63.00819081105648,99.31431007694866
79.07116597960166,98.12603885137294
63.45496735087968,96.79316513373382
80.3594951763714,98.97682239006751
68.38824494097433,97.80716038115743
56.72298765883686,97.27917443573575
65.55893173072252,96.35940141516132
73.37823147574167,96.28485239074216
68.82238265460808,96.42953840092352
63.36585720118923,97.7370983926176
61.665526288377336,97.97965739251168
83.37044171823918,96.59099200255625
65.37159353288753,97.78456112118418
58.53515595938678,99.31259758024298
66.05300255731362,97.70286839199022
62.382478243002,96.90399870419446
94.80149216893557,96.96734748949015
75.90815783513152,98.80421265702736
71.78504145235704,97.64266411115835
73.24644999019006,98.7414184150948
76.24156445218183,97.34378390387313
57.28785985767358,98.71377734401914
68.85180469243645,97.8703761310453
89.55253815066831,98.03554667612242
66.68452373791894,99.61079115765085
74.97524120356069,99.08267530645642
75.70986796395066,96.8281324642567
77.10735423536971,97.17244804366304
65.48069780448756,99.12149121421396
58.17227531728936,96.96635071895663
71.56202699540752,98.52492648232294
67.33859321769121,97.0445413161464
50.38674868737544,99.20963507665395
69.91991887149155,95.23765657894712
68.29831782923729,97.59224173402863
68.34159060312008,96.91141082574657
84.06965284335625,96.82628345950799
65.28532670751987,99.02138093800068
53.89426491228535,97.80599892705422
78.39205524559755,98.18042944629792
63.85977184210594,96.2779732522091
45.8395323536518,99.48026314468302
69.59501223571318,99.08312253297795
86.47598841766997,98.49768436869766
77.37493808485196,99.59196658422461
77.00276386888056,98.83927710309469
73.69449717313732,97.7485383500273
63.11248204569046,96.75617395440278
66.88929614735578,99.02268953290574
76.36893587365438,97.90153006929549
73.56109972716489,100.01350730176733
71.96447021385511,96.30638987419866
72.53328228468139,97.12455949507667
57.7378519051438,98.5148228401981
66.8700848337163,97.98799040528596
74.23756195616731,97.39362004904122
81.79278883722262,98.06033548306121
71.29637971376575,97.22123812499375
77.82536609312118,97.51858567270978
82.82049110763353,98.18941067368542
82.33567403593821,97.82352524930344
82.7141408800388,99.46089020897995
67.21902910850616,98.57550070714443
51.89158138090157,97.59206938862695
80.55442657569655,97.44315066866527
51.824805769189624,99.7209276572136
84.99754050608522,100.11474617016904
66.94291058734761,98.63879531995515
74.07242010123119,97.05117579537931
69.80475198110106,97.6175927184097
56.96417791848289,98.3477229065378
58.738979862443244,98.03051369168946
77.0140112135061,98.05807313903246
66.28470127054378,98.21210148789754
55.25919906149818,98.03621720987097
58.398683718299935,97.8936471608966
67.73660407752382,98.00897032199404
78.05543081183738,97.92368909621636
75.11146328773984,96.32510165691845
76.66388498563339,98.59714127572227
80.85891036473349,97.22579952069994
64.07042192559084,97.49162435173267
63.823074226284746,97.06494771522011
74.58262438202149,98.21846023739283
77.95870116738863,100.0327528332645
69.85373902629449,97.77988830398829
77.19792630320019,97.70195026121485
68.78621774650637,99.13826846346859
64.95321408908615,98.82498739098266
62.49916656114559,97.16152038955525
60.83192027570299,97.48467923125992
71.07833989908933,97.1469071380237
81.24109720272432,99.20026362319553
65.43625818311492,96.53341382705116
66.90671107521268,96.71956326114623
72.44064687085235,97.32854473245125
64.0294881630703,98.4480751057673
68.2488042044138,99.11467685955117
57.52386873851656,95.48312127218885
76.83801855321971,98.38264733240408
89.95091236648443,95.5345430404446
75.4382154408327,97.4814767378439
62.101742373731106,97.28576510549703
83.05214955830621,97.93038784710951
68.06985736094474,98.32410337627016
68.09514201296102,97.02146267464012
71.54724825893055,98.04523550814832
75.16081768457319,97.62103843528163
77.6089131820614,98.6110671489409
59.672737000283384,97.3648764475562
59.96684270759806,96.96525988052053
72.94910980839143,99.56751603878232
74.0523175679516,99.57549688980535
58.62750578630607,98.25142118757647
75.02766175094463,99.89308982020496
63.59915117738069,98.08622174696583
77.62273526336593,99.44690938968783
78.83369782855051,99.13022161980076
59.68875859203604,96.49881812143087
76.32794920364178,95.6032373655427
67.6170449738311,97.37623117908302
76.89650921999373,96.96208520339219
44.29078163219923,98.2703095882597
76.07113500050859,98.24284052559041
77.0249965951764,97.27045991217409
60.56751494824578,97.62645749632073
87.78675257568017,97.03827763952275
96.88529896589992,98.31142206093057
75.81034826077783,97.48842475821957
70.99842079540643,98.43073230201948
72.83629061586277,97.9918611842836
88.20367931051172,97.84693888428231
64.17235317070262,97.9784946982347
66.79361216427806,98.7368586214471
79.29703950926852,96.17399658768167
62.53795292630363,98.97052429109218
62.72359637434138,96.63596592700252
64.42976366047802,99.76318591873101
64.473906638091,98.13809213142959
60.10093592717007,97.98135474791017
88.7073773911235,97.37982739258311
67.26766233217403,98.3614897149323
59.42481914135004,97.7924391062646
63.24224401290784,98.09341792459611
62.53390567145179,96.80588527210381
83.55198516100299,98.14957489693444
92.63235119203546,97.62880283430272
66.47016977513442,96.77917711795763
69.94554358947933,97.39537812062677
70.03435198769434,96.24616949667042
62.01384556062676,95.9812228640405
71.40822534699448,97.61312317524019
62.05953164381103,97.80068215699495
86.74217484519596,98.91646643098464
56.51548436036336,99.45764447866966
73.39992740973184,98.22965303573098
88.69803671293032,98.62970598570631
60.85469442792948,100.28801346361891
79.52295432262446,99.61836789940094
69.87112783741948,99.69565963225907
86.35988806067623,97.24097440117937
70.4680815478749,98.93521786379614
55.54304250720375,97.11656368991302
49.52892972568668,97.56922098450943
63.28708315067473,99.85506542282772
62.777470803990504,96.27398189441627
60.19580218944943,97.2792242690109
75.52771584318367,96.98954442278051
62.95339737764776,98.89359708521623
52.879539374987445,97.89111948637118
79.9383725862176,95.90996203002345
60.899330663645806,98.69394462174667
63.547758141268986,98.41745345349429
70.12586094930002,96.66806759594554
80.98122917487642,98.91926410799452
55.01222289880416,96.7795825017063
54.46830809032829,98.80036926902848
70.32684328241568,99.22187777514706
53.96261712039886,98.66099471184259
85.97365810446371,98.29605201147791
74.06949267510228,98.19535027559418
72.57541492938569,97.13006268265438
82.14072883132192,97.94283124576222
60.83886731141159,99.39647148790762
67.9094529366841,96.82383816804851
73.59283364156616,97.79399932501111
61.09501433101407,97.51606571725179
70.25524848741448,97.33794255701577
60.0034256185334,96.1062621367052
62.6380551025431,98.8134819739226
63.407028531898405,100.41727089757967
76.21577403197361,97.38461617205088
80.06815731099621,97.04573293253077
62.88618928718591,98.16645006580096
60.281064019375066,96.44441003426878
67.50543183490848,100.7846854821129
75.50971256306647,99.00698985005545
60.41365328543849,98.45222382773896
57.07156252211594,97.98926173138837
95.39650396116846,97.09770621050134
72.93649369190557,98.90041342309081
78.8643723617935,98.61524883161877
80.73807042695717,96.65847190555043
63.04326826979921,98.15579945437975
70.46069122637093,96.65337800708365
64.433035576397,96.83073703801155
73.97712394035001,98.25037009497068
74.15404107605433,99.86223411600125
92.06382117229018,98.18647580750272
59.96166742040023,96.59829331161048
87.87386329680132,97.80101968128932
60.563127486824115,99.14026752821879
59.32351850015141,97.55023281255255
80.71115393147112,99.81560924660445
53.49005464149539,97.76242653910545
80.60943822720012,96.30913087964005
55.88259891628644,99.08796675548051
55.77772514139426,95.6592955706753
63.23832942096821,98.68046219278636
54.74515451636733,98.47950660327176
78.31115916175507,97.25516582082288
71.1844859662137,97.95636068800009
71.45436051521901,97.90871599463377
77.97258914025514,97.83231974023832
68.0692870379424,98.45128387852418
57.86203420807881,98.62935276058407
65.56729868255125,97.1008969705129
60.39413014206173,98.03974197166262
38.881912064014216,97.36099921496428
71.99503198423305,97.04717270566654
60.67349421674099,97.4111747924584
71.39070593051343,99.46235795121142
82.26163611036581,97.97130930941555
79.02865192941478,99.19805283524775
71.02244376296332,98.2510864804248
84.1125078891127,99.18482393661895
51.39058073224579,97.52877996128977
73.10418486581374,96.12861214657158
76.2862836621808,95.28515279050869
74.74345628477228,97.15632372768536
60.09383621740739,98.67713864440228
57.13014092991848,99.13631233386047
68.51000583322032,98.2989845774146
68.44837585348989,97.5837129708772
46.895357980678995,97.67087315115583
76.18210792300955,96.49641166987168
66.86256449552923,97.58652123626143
58.59998275796113,100.76096109927973
67.66836399957207,98.67208818597314
75.60239128606679,99.61809330869691
68.37048099949837,98.69037964034548
69.67102924619122,98.92128491584644
70.65181503012724,98.16874100052429
74.43703867920392,98.03160572284797
73.88823239385621,98.16998804289325
82.00627500423194,98.88046969387246
58.48612735934522,98.51689397710366
57.98436956071588,95.69604133226467
80.20997233569253,96.37176017198642
86.01036993246262,98.47518068113189
84.70806789937426,96.9849786887794
81.53486161976983,99.24071715647032
61.422728375305695,97.46119893752349
62.55432116708242,96.82311008899016
61.874052392363595,97.42279637745595
57.913695935180186,98.0693367419283
86.02428075405723,97.33313984834716
73.2851739515535,97.76771330152417
68.40534697009485,96.03174366656985
74.34132997528874,99.42477020865182
70.63836448307076,98.04591604412227
69.62669425107927,97.25891612565783
67.94578545872983,98.25016601831051
56.54868415129468,99.80792559228551
78.75089515379388,96.57202560733623
67.37598709422431,98.58925355790474
60.49593396832488,99.21219095161038
60.79336110718924,98.04652054871892
61.567277979346024,96.88812330328216
69.05361228960018,97.75357569332557
82.11280810543387,97.34787509050753
67.27599024111474,97.00745486658106
69.78047716629587,98.32621966217725
55.31547406785124,99.06216935569252
79.29998271900797,98.79988399188296
73.00946935851138,97.27463932488517
63.17611053335828,99.20722797625632
70.51910260547966,98.51430340361352
61.73342045409433,96.0840953429506
80.16907305433851,99.28458712234033
85.19351932737388,98.65571435290465
74.11662482050087,99.92265543233695
79.93657176768949,98.44632993919794
64.68054503034294,99.11045228818406
55.175434111726695,99.45078776596081
69.2941902999169,96.7183340463805
77.9507753809144,97.29124557525056
73.96979853930851,98.8132818235308
50.40748967252492,98.33269154000419
61.90212240882219,98.23413027765626
70.71480383925393,97.33909504536159
68.65005388760008,98.6522932436661
63.42797737348779,97.00488465482125
60.14018527630714,97.4130511065628
65.35037787440474,98.9428520516414
64.87575433149811,97.46869732309156
71.42825876870188,98.62546170230345
65.79146508080213,97.12194803459559
80.20896031707689,98.23181552501947
69.55775783991999,97.39632513491709
76.55908350608914,98.40059005302575
66.0837504775268,100.83136742978242
73.88055899456646,97.46839027922631
78.34555095300543,96.84867272115008
75.58014992831548,98.16957438678514
59.091595331210485,98.61092222377746
62.72325783449037,99.51214179556477
76.22243838038641,97.09986923548566
68.3155643852254,99.20397698943377
66.07235205757793,97.27352691023157
85.63769488675592,97.20639291993535
71.74425758277296,99.78951750839087
78.18772578749012,98.61449882327328
56.42235263269643,97.6492162069912
74.94063447312774,96.46924273838259
76.91236907465193,98.16450885481298
87.6982286631879,97.42332920142809
58.734319038861244,100.14903613488623
68.16241220047246,99.74530747401623
65.94052164696635,98.3168268357085
71.56712418872716,98.89898596055565
73.54121719969584,97.98198269904691
67.99020808647487,96.72813195853682
68.58765920696102,98.39538768657638
79.33939925406843,98.95092982891254
70.16842694174615,97.65241484658752
77.76895155098207,98.02600233739734
